string,backutil_0x51C0_0,\c<$0F><$08>,,\c<$0F><$08>初期化しました。,Formatted.,,
string,backutil_0x51D4_0,\c<$0F><$08>,,\c<$0F><$08>データが全て消えてしまいます。,All data will be erased.,,
string,backutil_0x51F6_0,\c<$0F><$08>,,\c<$0F><$08>いいよ,Okay,,
string,backutil_0x5200_0,\c<$0F><$08>,,\c<$0F><$08>いやだ,Nope,,
string,backutil_0x520A_0,\c<$0A><$02>,,\c<$0A><$02>コピー[setw]<$0F>元\c<$0F><$08>[setw]<$0D>の台本を[setw]<$0F>選[setw]<$0C>ん[setw]<$0D>でください。,Select Script to copy from.,,
string,backutil_0x523B_0,\c<$0C><$04>,,\c<$0C><$04>コピー[setw]<$0F>先\c<$0F><$08>[setw]<$0D>の台本を[setw]<$0F>選[setw]<$0C>ん[setw]<$0D>でください。,Select Script to copy to.,,
string,backutil_0x526C_0,\c<$0F><$08>,,\c<$0F><$08>上書きしてもいいですか？,Is it okay to overwrite?,,
string,backutil_0x5288_0,\c<$0F><$08>,,\c<$0F><$08>コピー中です‥‥,Copying...,,
string,backutil_0x529C_0,\c<$0F><$08>,,\c<$0F><$08>コピー終了しました。,Copy complete.,,
string,backutil_0x52B4_0,\c<$0F><$08>,,\c<$0F><$08>コピー不可能な状態です。,Cannot copy in this state.,,
string,backutil_0x52D0_0,\c<$0F><$08>,,\c<$0F><$08>検索中です‥‥,Checking...,,
string,backutil_0x52E2_0,\c<$0A><$02>,,\c<$0A><$02>コピー[setw]<$0F>元\c<$0F><$08>[setw]<$0D>を選んでください。,Select source of copy.,,
string,backutil_0x5307_0,\c<$0C><$04>,,\c<$0C><$04>コピー[setw]<$0F>先\c<$0F><$08>[setw]<$0D>を選んでください。,Select target of copy.,,
string,backutil_0x532C_0,\c<$0F><$08>,,\c<$0F><$08>バンクを新規に作れません。,Cannot create new bank.,,
string,backutil_0x534A_0,\c<$0F><$08>,,\c<$0F><$08>ファイルがありません。,No files.,,
string,backutil_0x5364_0,\c<$0F><$0A>,,\c<$0F><$0A>空き容量,Free Space,,
string,backutil_0x5370_0,\c<$0A><$02>,,\c<$0A><$02>削除[setw]<$0C>する[setw]<$0D>[hw]フ[hw]ァ[hw]イ[hw]ル[setw]<$0C>\c<$0F><$08>を[setw]<$0E>選[setw]<$0C>んでください。,Select file to delete.,,
string,backutil_0x53A7_0,\c<$0F><$08>,,\c<$0F><$08>どちらか選んでください。,Select which one.,,
string,backutil_0x53C3_0,\c<$0A><$02>,,\c<$0A><$02>削除\c<$0F><$08>してもいいですか？,Is it okay to delete?,,
string,backutil_0x53E0_0,\c<$0F><$08>,,\c<$0F><$08>削除終了しました。,Deletion complete.,,
string,backutil_0x53F6_0,\c<$0F><$08>,,\c<$0F><$08>削除しました。整理中です。,Deleted. Now arranging.,,
string,backutil_0x5414_0,\c<$0F><$08>,,\c<$0F><$08>削除に失敗しました。,Deletion failed.,,
string,backutil_0x542C_0,\c<$0C><$0B>,,\c<$0C><$0B>★★★警告★★★,[star][star][star] WARNING [star][star][star],,
string,backutil_0x5440_0,\c<$0F><$08>,,\c<$0F><$08>→\c<$0A><$02>[hw]セ[hw]ー[hw]ブできません。,[->] Cannot save.,,
string,backutil_0x545E_0,\c<$0F><$08>,,\c<$0F><$08>→\c<$0A><$02>３カ所[hw]セ[hw]ー[hw]ブ可能。,[->] Save possible in 3 slots.,,
string,backutil_0x547C_0,\c<$0F><$08>,,\c<$0F><$08>→\c<$0A><$02>２カ所[hw]セ[hw]ー[hw]ブ可能。,[->] Save possible in 2 slots.,,
string,backutil_0x549A_0,\c<$0F><$08>,,\c<$0F><$08>→\c<$0A><$02>１カ所[hw]セ[hw]ー[hw]ブ可能。,[->] Save possible in 1 slot.,,
string,backutil_0x54B8_0,\c<$0F><$0C>,,\c<$0F><$0C>※上記のようにセーブが制限されます。,Saving will be limited per the above.,,
string,backutil_0x54E0_0,\c<$0F><$0C>,,\c<$0F><$0C>必要なら[hw]ユ[hw]ー[hw]テ[hw]ィ[hw]リ[hw]テ[hw]ィ[hw]ーを使ってください。,Use the Utility if needed.,,
string,backutil_0x5516_0,\c<$0F><$08>,,\c<$0F><$08>セーブ可能,Save possible.,,
string,backutil_0x5524_0,\c<$0F><$02>,,\c<$0F><$02>[hw]Ｐ[hw]Ｃ[hw]エ[hw]ン[hw]ジ[hw]ン[hw]（１カ所[hw]）,PC-Engine (1 slot),,
string,backutil_0x5546_0,\c<$0F><$02>,,\c<$0F><$02>[hw]メ[hw]モ[hw]リ[hw]ベ[hw]ー[hw]ス[hw]１[hw]２[hw]８[hw]（４カ所[hw]）,Memory Base 128 (4 slots),,
string,backutil_0x5571_0,\c<$0F><$03>,,\c<$0F><$03>００：００, 0 0 : 0 0,"FIXME, if the game is dynamically overwriting these numbers, the digits will be corrupt due to the new encoding in the translation. i can't find any evidence that this string is actually used, though.",
string,backutil_0x557F_0,,,[setw]<$0E>白の台本,White Script,,
string,backutil_0x558A_0,,,[setw]<$0D>赤の台本,Red Script,,
string,backutil_0x5595_0,,,[setw]<$0D>青の台本,Blue Script,,
string,backutil_0x55A0_0,,,[setw]<$0D>緑の台本,Green Script,,
string,backutil_0x55AB_0,,,[setw]<$0D>黒の台本,Black Script,,
string,backutil_0x55B6_0,,,[setw]<$0E>[hw]デ[hw]ー[hw]タなし,No data,,
